Name;Group;Item;Comment;Logged;Type;LogDB;MinRaw;MaxRaw;MinEu;MaxEu;OnMsged;OnMsg;offMsged;OffMsg;;AlarmMsg;AlarmLevel;AlarmCase;AlarmConst;DeadBaund;EU;RW
vn117;vn;;"РП-10 кВ ""Котельная"" ввод Л-52П-13 от П/ст 52П (п.Мелиоративный) (ЗН)";true;11;0;0;1;0;1;true;ВН-117 Включен;true;ВН-117 Выключен;;;0;0;0;;0;0
vn118;vn;;"ТП-185 вывод на РП-10 кВ ""Котельная"" (п.Мелиоративный)";true;11;0;0;1;0;1;true;ВН-118 Включен;true;ВН-118 Выключен;;;0;0;0;;0;0
vn119;vn;;ТП-191 вывод на ТП-186 (п.Мелиоративный);true;11;0;0;1;0;1;true;ВН-119 Включен;true;ВН-119 Выключен;;;0;0;0;;0;0
vn120;vn;;ТП-191 вывод на ТП-189 (п.Мелиоративный);true;11;0;0;1;0;1;true;ВН-120 Включен;true;ВН-120 Выключен;;;0;0;0;;0;0
vn121;vn;;ТП-311 ввод на ВН-123 ТП-312 Л-82-3 (п.Ладва);true;11;0;0;1;0;1;true;ВН-121 Включен;true;ВН-121 Выключен;;;0;0;0;;0;0
vn122;vn;;ТП-311 РМД-1 ввод с Л-82-3 (п.Ладва);true;11;0;0;1;0;1;true;ВН-122 Включен;true;ВН-122 Выключен;;;0;0;0;;0;0
vn123;vn;;ТП-312 РМД-2 вывод на ВН-121 ТП-311 (п.Ладва);true;11;0;0;1;0;1;true;ВН-123 Включен;true;ВН-123 Выключен;;;0;0;0;;0;0
vn124;vn;;ТП-312 РМД-2 вывод на Л-82-3 на ТП-100 (п.Ладва);true;11;0;0;1;0;1;true;ВН-124 Включен;true;ВН-124 Выключен;;;0;0;0;;0;0
vn125;vn;;ТП-209 ввод Л-22П-1 с ТП-77 (д.Падозеро);true;11;0;0;1;0;1;true;ВН-125 Включен;true;ВН-125 Выключен;;;0;0;0;;0;0
vn126;vn;;ТП-209 Л-22П-1 ТП-80;true;11;0;0;1;0;1;true;ВН-126 Включен;true;ВН-126 Выключен;;;0;0;0;;0;0
vn127;vn;;ТП-58 ввод Л-38П-1 от ТП-50 с ВН-111 (Лососинное) (ЗН);true;11;0;0;1;0;1;true;ВН-127 Включен;true;ВН-127 Выключен;;;0;0;0;;0;0
vn128;vn;;ТП-58 ввод Л-38П-2 от ТП-50 с ВН-110 (Лососинное) (ЗН);true;11;0;0;1;0;1;true;ВН-128 Включен;true;ВН-128 Выключен;;;0;0;0;;0;0
vn129;vn;;ТП-80 ввод Л-22П-1 от ТП-209 (Пухта);true;11;0;0;1;0;1;true;ВН-129 Включен;true;ВН-129 Выключен;;;0;0;0;;0;0
vn130;vn;;ТП-80 вывод Л-22П-1 к ТП-72 (Пухта);true;11;0;0;1;0;1;true;ВН-130 Включен;true;ВН-130 Выключен;;;0;0;0;;0;0
