Name;Group;Item;Comment;Logged;Type;LogDB;MinRaw;MaxRaw;MinEu;MaxEu;OnMsged;OnMsg;offMsged;OffMsg;Val;AlarmMsg;AlarmLevel;AlarmCase;AlarmConst;DeadBaund;EU;RW
vv21_1;vv;ПС21 В1;ПС21 В1 Шуя;false;11;0;0;1;0;1;true;ПС21 В1 Включен;true;ПС21 В1 Выключен;1;;0;0;0;0;0;3
vv21_19;vv;ПС21 В19;ПС21 В19 Шуя;false;11;0;0;1;0;1;true;ПС21 В19 Включен;true;ПС21 В19 Выключен;1;;0;0;0;0;0;3
vv22_1;vv;ПС22П В1;ПС22П В1 д. Педасельга;false;11;0;0;1;0;1;true;ПС22П В1 Включен;true;ПС22П В1 Выключен;1;;0;0;0;0;0;3
vv22_13;vv;ПС22П В13;ПС22П В13 д. Педасельга;false;11;0;0;1;0;1;true;ПС22П В13 Включен;true;ПС22П В13 Выключен;1;;0;0;0;0;0;3
vv23_18;vv;ПС23 В18;ПС23 В18 Заозерье;false;11;0;0;1;0;1;true;ПС23 В18 Включен;true;ПС23 В18 Выключен;1;;0;0;0;0;0;3
vv23_15;vv;ПС23 В15;ПС23 В15 ???В5;false;11;0;0;1;0;1;true;ПС23 В15 Включен;true;ПС23 В15 Выключен;1;;0;0;0;0;0;3
vv23_16;vv;ПС23 В16;ПС23 В16 Заозерье;false;11;0;0;1;0;1;true;ПС23 В16 Включен;true;ПС23 В16 Выключен;1;;0;0;0;0;0;3
vv23_6;vv;ПС23 В6;ПС23 В6 Заозерье;false;11;0;0;1;0;1;true;ПС23 В6 Включен;true;ПС23 В6 Выключен;1;;0;0;0;0;0;3
vv38_1;vv;ПС38П В1;ПС38П В1 Лососиное;false;11;0;0;1;0;1;true;ПС38П В1 Включен;true;ПС38П В1 Выключен;1;;0;0;0;0;0;3
vv38_2;vv;ПС38П В2;ПС38П В2 Лососиное;false;11;0;0;1;0;1;true;ПС38П В2 Включен;true;ПС38П В2 Выключен;1;;0;0;0;0;0;3
vv46_19;vv;ПС46П В19;ПС46П В19 п. Птицефабрика;false;11;0;0;1;0;1;true;ПС46П В19 Включен;true;ПС46П В19 Выключен;1;;0;0;0;0;0;3
vv46_20;vv;ПС46П В20;ПС46П В20 п. Птицефабрика;false;11;0;0;1;0;1;true;ПС46П В20 Включен;true;ПС46П В20 Выключен;1;;0;0;0;0;0;3
vv48_12;vv;ПС48П В12;ПС48П В12 Южная промзона;false;11;0;0;1;0;1;true;ПС48П В12 Включен;true;ПС48П В12 Выключен;1;;0;0;0;0;0;3
vv48_7;vv;ПС48П В7;ПС48П В7 Южная промзона;false;11;0;0;1;0;1;true;ПС48П В7 Включен;true;ПС48П В7 Выключен;1;;0;0;0;0;0;3
vv52_5;vv;ПС52п В5;ПС52п В5 Мелиоративный;false;11;0;0;1;0;1;true;ПС52п В5 Включен;true;ПС52п В5 Выключен;1;;0;0;0;0;0;3
vv52_13;vv;ПС52п В13;ПС52п В13 Мелиоративный;false;11;0;0;1;0;1;true;ПС52п В13 Включен;true;ПС52п В13 Выключен;1;;0;0;0;0;0;3
vv52_2;vv;ПС52п В2;ПС52п В2 Мелиоративный;false;11;0;0;1;0;1;true;ПС52п В2 Включен;true;ПС52п В2 Выключен;1;;0;0;0;0;0;3
vv52_12;vv;ПС52п В12;ПС52п В12 Мелиоративный;false;11;0;0;1;0;1;true;ПС52п В12 Включен;true;ПС52п В12 Выключен;1;;0;0;0;0;0;3
vv78_2;vv;ПС78 В2;ПС78 В2 г.Медвежегорск;false;11;0;0;1;0;1;true;ПС78 В2 Включен;true;ПС78 В2 Выключен;0;;0;0;0;0;0;3
vv82_3;vv;ПС82 В3;ПС82 В3 Ладва-Ветка (ЭЧ 9);false;11;0;0;1;0;1;true;ПС82 В3 Включен;true;ПС82 В3 Выключен;1;;0;0;0;0;0;3
vv82_4;vv;ПС82 В4;ПС82 В4 Ладва-Ветка (ЭЧ 9);false;11;0;0;1;0;1;true;ПС82 В4 Включен;true;ПС82 В4 Выключен;1;;0;0;0;0;0;3
vv82_11;vv;ПС82 В11;ПС82 В11 Ладва-Ветка (ЭЧ 9);false;11;0;0;1;0;1;true;ПС82 В11 Включен;true;ПС82 В11 Выключен;1;;0;0;0;0;0;3
vv82_10;vv;ПС82 В10;ПС82 В10 Ладва-Ветка (ЭЧ 9);false;11;0;0;1;0;1;true;ПС82 В10 Включен;true;ПС82 В10 Выключен;1;;0;0;0;0;0;3
